name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url,latitude,longitude
ニューウェルハイツ第二奥沢 3680万円（2DK）,中古マンション,3680,43.74,2DK,相談,1977年11月,2.0,RC3階建,東京都世田谷区奥沢５,東急目黒線,奥沢,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71675538/,35.6047273,139.6694446
秀和等々力レジデンス 3290万円（2LDK）,中古マンション,3290,43.71,2LDK,相談,1971年5月,7.0,RC7階建,東京都世田谷区等々力４,東急大井町線,等々力,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70720594/,35.6098552,139.6522237
ニューウェルハイツ第1　三軒茶屋 3680万円（3DK）,中古マンション,3680,42.54,3DK,契約後3ヶ月,1982年2月,4.0,RC5階地下4階建,東京都世田谷区三軒茶屋２,東急世田谷線,三軒茶屋,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70936249/,35.6413753,139.6649795
啓明宮前橋マンション 3690万円（2DK）,中古マンション,3690,42.12,2DK,即引渡可,1974年8月,5.0,SRC8階建,東京都世田谷区代田３-26-11,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70818630/,35.6545689,139.6598569
啓明宮前橋マンション 3690万円（1DK+S（納戸））,中古マンション,3690,42.12,1DK+S（納戸）,即引渡可,1974年8月,5.0,SRC8階建,東京都世田谷区代田３-26-11,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70817284/,35.6545689,139.6598569
啓明宮前橋マンション 3690万円（1DK+S（納戸））,中古マンション,3690,42.12,1DK+S（納戸）,即引渡可,1974年8月,5.0,SRC8階建,東京都世田谷区代田３-26-11,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71073501/,35.6545689,139.6598569
啓明宮前橋マンション 3690万円（1LDK+S（納戸））,中古マンション,3690,42.12,1LDK+S（納戸）,相談,1974年8月,5.0,RC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71563977/,35.6546742,139.6566879
啓明宮前橋マンション 3690万円（1DK）,中古マンション,3690,42.12,1DK,相談,1974年8月,5.0,SRC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70855067/,35.6546742,139.6566879
ダイアパレス三軒茶屋 3690万円（1LDK）,中古マンション,3690,33.33,1LDK,相談,1979年3月,6.0,SRC11階建,東京都世田谷区太子堂１,東急田園都市線,三軒茶屋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71731725/,35.6435013,139.6745481
啓明宮前橋マンション 3690万円（2LDK）,中古マンション,3690,42.12,2LDK,相談,1974年8月,5.0,SRC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71231922/,35.6546742,139.6566879
啓明宮前橋マンション 3690万円（1DK+S（納戸））,中古マンション,3690,42.12,1DK+S（納戸）,相談,1974年8月,5.0,SRC8階建,東京都世田谷区代田３,小田急線,世田谷代田,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71418209/,35.6546742,139.6566879
ハヤマビル 3699万円（2LDK+S（納戸））,中古マンション,3699,66.79,2LDK+S（納戸）,相談,1968年12月,9.0,SRC10階建,東京都世田谷区代田４,小田急線,世田谷代田,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97749790/,35.6592622,139.6566879
イトーピア上野毛マンション 3700万円（1LDK）,中古マンション,3700,58.49,1LDK,相談,1977年1月,5.0,RC5階建,東京都世田谷区上野毛１,東急大井町線,上野毛,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71725701/,35.6116105,139.6394707
イトーピア上野毛マンション 3700万円（1LDK）,中古マンション,3700,58.49,1LDK,相談,1977年1月,5.0,RC5階建,東京都世田谷区上野毛１,東急大井町線,上野毛,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71616123/,35.6116105,139.6394707
イトーピア上野毛マンション 3700万円（1LDK）,中古マンション,3700,58.49,1LDK,相談,1977年1月,5.0,RC5階建,東京都世田谷区上野毛１,東急大井町線,上野毛,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71717058/,35.6116105,139.6394707
マイネシュロッス経堂 3720万円（2DK）,中古マンション,3720,44.07,2DK,相談,1998年7月,3.0,RC3階地下1階建,東京都世田谷区経堂５,小田急線,経堂,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71572553/,35.6475337,139.6318202
上祖師谷ハイツ 3740万円（2LDK+S（納戸））,中古マンション,3740,71.97,2LDK+S（納戸）,相談,1978年5月,1.0,RC6階建,東京都世田谷区上祖師谷５,京王線,仙川,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71013763/,35.6568388,139.5923085
サンケイグランドハイツ 3750万円（1LDK）,中古マンション,3750,48.57,1LDK,即引渡可,1967年6月,11.0,RC11階建,東京都世田谷区池尻３-2-3,東急田園都市線,池尻大橋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71384163/,35.6506159,139.6838192
ライオンズマンション二子玉川 3750万円（2LDK）,中古マンション,3750,53.11,2LDK,相談,1978年5月,5.0,RC5階建,東京都世田谷区玉川３,東急田園都市線,二子玉川,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71167311/,35.6146315,139.6241707
太子堂グリーンハイツ 3780万円（2LDK）,中古マンション,3780,43.08,2LDK,即引渡可,1981年11月,1.0,RC3階建,東京都世田谷区太子堂３-3-3,東急田園都市線,三軒茶屋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70944454/,35.648134,139.6709996
給田南住宅 3780万円（3LDK）,中古マンション,3780,64.93,3LDK,即引渡可,1971年6月,6.0,RC7階建,東京都世田谷区給田２,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71329478/,35.6647439,139.5948569
給田南住宅 3780万円（3LDK）,中古マンション,3780,64.93,3LDK,2023年4月予定,1971年6月,6.0,RC7階建,東京都世田谷区給田２-12-1,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71003660/,35.664235,139.5938614
世田谷第二オリンピックマンション 3298万円（2DK）,中古マンション,3298,42.33,2DK,即引渡可,1981年4月,1.0,RC4階建,東京都世田谷区世田谷４-17-20,東急世田谷線,世田谷,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70665376/,35.6453389,139.6515262
給田南住宅 3780万円（3LDK）,中古マンション,3780,64.93,3LDK,即引渡可,1971年6月,6.0,RC7階建,東京都世田谷区給田２,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71330206/,35.6647439,139.5948569
給田南住宅 3780万円（3LDK）,中古マンション,3780,64.93,3LDK,2023年4月予定,1971年6月,6.0,RC7階建,東京都世田谷区給田２-12-1,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71003381/,35.664235,139.5938614
等々力ハイツ 3780万円（2LDK）,中古マンション,3780,49.65,2LDK,相談,1974年10月,3.0,RC7階建,東京都世田谷区等々力６,東急大井町線,尾山台,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71526453/,35.6117848,139.6598768
三軒茶屋ダイヤモンドマンション 3780万円（2DK）,中古マンション,3780,48.26,2DK,相談,1977年5月,3.0,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71680068/,35.6489207,139.6751861
ライオンズマンション砧公園 3780万円（2LDK）,中古マンション,3780,55.45,2LDK,2023年4月予定,1986年6月,2.0,RC6階建,東京都世田谷区岡本１-38-14,東急田園都市線,用賀,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71639290/,35.6279935,139.6173388
砧芙蓉ハイツ 3780万円（2LDK+S（納戸））,中古マンション,3780,61.54,2LDK+S（納戸）,相談,1974年3月,2.0,RC3階建,東京都世田谷区砧３,小田急線,祖師ヶ谷大蔵,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71272738/,35.6363926,139.6126983
成城コーポ 3780万円（2LDK）,中古マンション,3780,47.94,2LDK,相談,1967年4月,8.0,SRC8階建,東京都世田谷区成城２,小田急線,成城学園前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97867355/,35.6389679,139.600591
グリーンキャピタル第2上野毛 3780万円（2LDK）,中古マンション,3780,50.0,2LDK,相談,1984年2月,1.0,RC4階建,東京都世田谷区上野毛２-21-6,東急大井町線,上野毛,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71445088/,35.6080925,139.6361633
グリーンキャピタル第２上野毛 3780万円（2LDK）,中古マンション,3780,50.0,2LDK,相談,1984年2月,1.0,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71421289/,35.6077765,139.6356453
セザール上北沢 3780万円（1LDK）,中古マンション,3780,40.5,1LDK,相談,1984年4月,2.0,RC9階建,東京都世田谷区上北沢４,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71219090/,35.6696409,139.6219398
ユニハイム芦花公園 3790万円（1LDK）,中古マンション,3790,51.53,1LDK,即引渡可,1975年4月,4.0,RC5階建,東京都世田谷区南烏山２,京王線,芦花公園,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70552812/,35.6682212,139.6063258
中銀若林マンシオン 3790万円（1LDK）,中古マンション,3790,41.54,1LDK,即引渡可,1981年1月,9.0,SRC9階建,東京都世田谷区若林１-8-3,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70320118/,35.643413,139.6634048
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70830710/,35.6368497,139.6394707
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657426/,35.6368497,139.6394707
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71651776/,35.634938,139.6387733
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71413420/,35.634938,139.6387733
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５-１－３３,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70032752/,35.634938,139.6387733
☆弦巻ハイツ☆ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71490538/,35.6368497,139.6394707
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71707013/,35.634938,139.6387733
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,即引渡可,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５-1-33,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71135266/,35.634938,139.6387733
世田谷第二オリンピックマンション 3298万円（2DK）,中古マンション,3298,42.33,2DK,即引渡可,1981年4月,1.0,RC4階建,東京都世田谷区世田谷４-17-19,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70680554/,35.6454267,139.6515661
弦巻ハイツ 3798万円（2LDK）,中古マンション,3798,54.82,2LDK,相談,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70888298/,35.6368497,139.6394707
藤和用賀コープ 3850万円（1LDK+S（納戸））,中古マンション,3850,54.0,1LDK+S（納戸）,相談,1976年3月,4.0,RC5階建,東京都世田谷区玉川台２,東急田園都市線,用賀,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71302455/,35.62471439999999,139.6292703
ライオンズマンション赤堤 3850万円（2DK）,中古マンション,3850,47.1,2DK,相談,1981年11月,4.0,RC6階建,東京都世田谷区赤堤４,京王線,下高井戸,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71362440/,35.66259489999999,139.6407459
ライオンズマンション赤堤 3850万円（2LDK）,中古マンション,3850,47.1,2LDK,相談,1981年11月,4.0,RC6階建,東京都世田谷区赤堤４-２２－９,東急世田谷線,松原,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71240159/,35.663311,139.6419015
光建ハイムブリリアンス桜新町 3850万円（3LDK）,中古マンション,3850,55.89,3LDK,相談,1985年2月,2.0,RC5階建,東京都世田谷区新町２,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70904242/,35.630117,139.6483975
ワールドパレス三軒茶屋 3870万円（1DK）,中古マンション,3870,29.89,1DK,相談,1997年5月,6.0,RC6階建,東京都世田谷区太子堂３,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70250728/,35.6491635,139.6700826
秀和自由ヶ丘レジデンス 3880万円（ワンルーム）,中古マンション,3880,35.16,ワンルーム,即引渡可,1967年6月,4.0,RC7階建,東京都世田谷区奥沢５-11-9,東急東横線,自由が丘,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71604406/,35.604332,139.6690858
クレッセント池尻大橋 3880万円（1LDK）,中古マンション,3880,39.12,1LDK,相談,1994年3月,2.0,RC5階建,東京都世田谷区三宿２,東急田園都市線,池尻大橋,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97354201/,35.6523625,139.6751861
秀和自由ヶ丘レジデンス 3880万円（ワンルーム）,中古マンション,3880,33.81,ワンルーム,相談,1967年6月,4.0,RC7階建,東京都世田谷区奥沢５,東急東横線,自由が丘,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71698481/,35.6047273,139.6694446
経堂セントラルマンション 3880万円（2LDK）,中古マンション,3880,68.7,2LDK,相談,1969年1月,4.0,RC8階建,東京都世田谷区経堂１,小田急線,経堂,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71674328/,35.6490736,139.6356453
クレッセント池尻大橋 3880万円（2DK）,中古マンション,3880,39.12,2DK,相談,1994年3月,2.0,RC5階建,東京都世田谷区三宿２,京王井の頭線,池ノ上,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98415989/,35.6523625,139.6751861
シティコート用賀 3880万円（1LDK）,中古マンション,3880,36.63,1LDK,相談,1990年6月,7.0,RC8階建,東京都世田谷区玉川台１,東急田園都市線,用賀,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71036212/,35.6233257,139.6343703
クレッセント池尻大橋 3880万円（1LDK）,中古マンション,3880,39.12,1LDK,相談,1994年3月,2.0,RC5階建,東京都世田谷区三宿２,京王井の頭線,池ノ上,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98464158/,35.6523625,139.6751861
セザール第2千歳船橋 3880万円（3LDK）,中古マンション,3880,54.62,3LDK,2023年9月予定,1996年1月,2.0,RC5階建,東京都世田谷区船橋７,小田急線,千歳船橋,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71623336/,35.65794,139.6177969
キャッスル世田谷 3890万円（2LDK）,中古マンション,3890,39.4,2LDK,相談,1970年5月,4.0,SRC7階建,東京都世田谷区下馬２-20-15,東急田園都市線,三軒茶屋,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71614485/,35.6404866,139.675707
キャッスル世田谷 3890万円（2LDK）,中古マンション,3890,41.38,2LDK,相談,1970年5月,4.0,SRC7階建,東京都世田谷区下馬２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98464161/,35.6402547,139.676462
弦巻ハイツ 3898万円（2LDK）,中古マンション,3898,54.82,2LDK,相談,1971年4月,6.0,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70875684/,35.6368497,139.6394707
ライオンズマンション二子玉川 3898万円（1LDK）,中古マンション,3898,41.14,1LDK,相談,1978年5月,3.0,RC5階建,東京都世田谷区玉川３,東急田園都市線,二子玉川,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71624184/,35.6146315,139.6241707
世田谷第二オリンピックマンション 3298万円（2DK）,中古マンション,3298,42.33,2DK,即引渡可,1981年4月,1.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71679491/,35.6454224,139.6522237
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71275454/,35.6491289,139.673629
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71702654/,35.6597545,139.6279953
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71103968/,35.6491289,139.673629
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70545118/,35.6597545,139.6279953
東京グランドコープス 3899万円（1LDK+S（納戸））,中古マンション,3899,63.72,1LDK+S（納戸）,相談,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,15,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71261206/,35.6597545,139.6279953
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70489252/,35.6597545,139.6279953
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-２４-１５,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71720558/,35.6491289,139.673629
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,相談,1977年5月,2.0,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71348346/,35.6489207,139.6751861
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,相談,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71665077/,35.6491289,139.673629
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,相談,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２-14-18,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71405664/,35.6587902,139.6290711
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71281316/,35.6491289,139.673629
三軒茶屋ダイヤモンドマンション  3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,相談,1977年5月,2.0,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71287094/,35.6489207,139.6751861
三軒茶屋ダイヤモンドマンション 3899万円（1LDK+S（納戸））,中古マンション,3899,44.13,1LDK+S（納戸）,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71651837/,35.6489207,139.6751861
三軒茶屋ダイヤモンドマンション 3899万円（1LDK）,中古マンション,3899,44.13,1LDK,即引渡可,1977年5月,2.0,RC3階建,東京都世田谷区三宿１-24-15,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71293925/,35.6491289,139.673629
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,3.0,RC3階建,東京都世田谷区桜上水２-14-18,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70934438/,35.6587902,139.6290711
弦巻パビリオン 3980万円（2LDK）,中古マンション,3980,48.78,2LDK,即引渡可,1970年3月,5.0,RC7階建,東京都世田谷区弦巻５-14-26,東急世田谷線,上町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71529287/,35.6391938,139.6418218
馬事公苑前ハイム１号棟 3980万円（3LDK）,中古マンション,3980,86.11,3LDK,相談,1968年9月,3.0,RC11階建,東京都世田谷区上用賀２-5-1,東急田園都市線,用賀,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70953978/,35.6385347,139.6307444
弦巻パビリオン 3980万円（2LDK）,中古マンション,3980,48.78,2LDK,即引渡可,1970年3月,5.0,RC7階建,東京都世田谷区弦巻５-14-26,東急田園都市線,桜新町,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71530893/,35.6391938,139.6418218
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,即引渡可,1969年5月,12.0,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70316826/,35.6379334,139.6649795
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12.0,SRC14階地下1階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98540702/,35.6379334,139.6649795
ガーラ アヴェニュー明大前 3300万円（1K）,中古マンション,3300,25.32,1K,即引渡可,2014年5月,9.0,RC9階建,東京都世田谷区松原２-39-10,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71059945/,35.66871740000001,139.6482567
エバ世田谷 3980万円（1LDK）,中古マンション,3980,44.69,1LDK,相談,1987年12月,1.0,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71663688/,35.6454224,139.6522237
朝日ラ・パリオ等々力台 3980万円（1LDK）,中古マンション,3980,39.38,1LDK,相談,1997年1月,2.0,SRC9階地下1階建,東京都世田谷区等々力３,東急大井町線,等々力,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71574016/,35.6102942,139.6490352
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12.0,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98490080/,35.6379334,139.6649795
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,相談,1969年5月,12.0,SRC14階地下1階建,東京都世田谷区上馬２-15-1,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71582188/,35.636925,139.6656373
シャンボール弦巻 3980万円（2LDK）,中古マンション,3980,47.43,2LDK,相談,1977年10月,3.0,RC5階建,東京都世田谷区弦巻２,東急田園都市線,駒沢大学,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71632508/,35.6350979,139.6522237
ライオンズガーデン尾山台 3980万円（2LDK）,中古マンション,3980,57.26,2LDK,相談,1996年1月,2.0,RC5階建,東京都世田谷区玉堤１-15-32,東急大井町線,尾山台,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70507161/,35.5960162,139.6525027
シティインデックス用賀 3980万円（1LDK）,中古マンション,3980,36.0,1LDK,相談,2010年2月,2.0,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70363929/,35.6210313,139.6343703
玉川サンケイハウス南棟 3980万円（3LDK）,中古マンション,3980,64.03,3LDK,即引渡可,1968年4月,4.0,SRC4階建,東京都世田谷区上用賀１,東急田園都市線,用賀,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71211340/,35.6330159,139.6356453
朝日ラ・パリオ東松原 3980万円（1LDK）,中古マンション,3980,43.75,1LDK,相談,1995年4月,2.0,RC3階建,東京都世田谷区代田４,京王井の頭線,新代田,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_96804618/,35.6592622,139.6566879
代田砦ハイム 3980万円（3LDK）,中古マンション,3980,70.98,3LDK,相談,1970年9月,2.0,RC6階建,東京都世田谷区代田１,小田急線,世田谷代田,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71557552/,35.6529684,139.6624281
ライオンズステーションプラザ三軒茶屋 3980万円（2LDK）,中古マンション,3980,56.0,2LDK,相談,1981年5月,6.0,SRC12階地下1階建,東京都世田谷区三軒茶屋１,東急田園都市線,三軒茶屋,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71630690/,35.640498,139.6713584
ベルべシティ用賀 3980万円（2K）,中古マンション,3980,44.1,2K,相談,1984年6月,5.0,RC7階建一部RC,東京都世田谷区玉川台１,東急田園都市線,用賀,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70805681/,35.6233257,139.6343703
ガーデンヴィラ三軒茶屋 3980万円（1LDK）,中古マンション,3980,34.4,1LDK,相談,2007年2月,1.0,RC7階建,東京都世田谷区下馬２,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_95977987/,35.6402547,139.676462
